name,gender,country,occupation,birth_date,death_date,image_url,description
Reem Bassiouney,female,Egypt,writer,1973,,http://commons.wikimedia.org/wiki/Special:FilePath/Reem%20Bassiouney%2C%20portrait%202013.jpg,"Reem Bassiouney is an Egyptian author, professor of sociolinguistics and Chair Department of Applied Linguistics at The American University in Cairo. In Addition, Bassiouney is the editor of the Routledge Series of Language and Identity. She is also the editor and creator of the journal Arabic Sociolinguistics Edinburgh. She has written several novels and a number of short stories and won the 2009 Sawiris Foundation Literary Prize for Young Writers for her novel Dr. Hanaa. While a substantial amount of her fiction has yet to be translated into English, her novel The Pistachio Seller was published by Syracuse University Press in 2009, and won the 2009 King Fahd Center for Middle East and Islamic Studies Translation of Arabic Literature Award. Bassiouney also won Naguib Mahfouz Award from Egypt's Supreme Council for Culture in the best Egyptian novel category for her best selling novel, Sons of the People: The Mamluk Trilogy. She was also the winner of the National Prize for Excellence in Literature of the year 2022 from the Egyptian Ministry of Culture. Bassiouney won the Sheikh Zaid Literature Award for her novel Al Halwani: The Fatimid Trilogy in 2024. Reem Bassiouney is the first Egyptian woman to earn her MA (1998) and PhD (2002) in linguistics from Oxford University in the UK, the first linguist to write a book on Arabic sociolinguistics in 2009, titled ""Arabic Sociolinguistics” and covering topics such as gender, variation, politics, language policy, code switching, and diglossia, and the first woman to win the Naguib Mahfouz Literature Award from Egypt's Supreme Council for Culture in 2020."
Reem Bassiouney,female,Egypt,novelist,1973,,http://commons.wikimedia.org/wiki/Special:FilePath/Reem%20Bassiouney%2C%20portrait%202013.jpg,"Reem Bassiouney is an Egyptian author, professor of sociolinguistics and Chair Department of Applied Linguistics at The American University in Cairo. In Addition, Bassiouney is the editor of the Routledge Series of Language and Identity. She is also the editor and creator of the journal Arabic Sociolinguistics Edinburgh. She has written several novels and a number of short stories and won the 2009 Sawiris Foundation Literary Prize for Young Writers for her novel Dr. Hanaa. While a substantial amount of her fiction has yet to be translated into English, her novel The Pistachio Seller was published by Syracuse University Press in 2009, and won the 2009 King Fahd Center for Middle East and Islamic Studies Translation of Arabic Literature Award. Bassiouney also won Naguib Mahfouz Award from Egypt's Supreme Council for Culture in the best Egyptian novel category for her best selling novel, Sons of the People: The Mamluk Trilogy. She was also the winner of the National Prize for Excellence in Literature of the year 2022 from the Egyptian Ministry of Culture. Bassiouney won the Sheikh Zaid Literature Award for her novel Al Halwani: The Fatimid Trilogy in 2024. Reem Bassiouney is the first Egyptian woman to earn her MA (1998) and PhD (2002) in linguistics from Oxford University in the UK, the first linguist to write a book on Arabic sociolinguistics in 2009, titled ""Arabic Sociolinguistics” and covering topics such as gender, variation, politics, language policy, code switching, and diglossia, and the first woman to win the Naguib Mahfouz Literature Award from Egypt's Supreme Council for Culture in 2020."
Reem Bassiouney,female,Egypt,linguist,1973,,http://commons.wikimedia.org/wiki/Special:FilePath/Reem%20Bassiouney%2C%20portrait%202013.jpg,"Reem Bassiouney is an Egyptian author, professor of sociolinguistics and Chair Department of Applied Linguistics at The American University in Cairo. In Addition, Bassiouney is the editor of the Routledge Series of Language and Identity. She is also the editor and creator of the journal Arabic Sociolinguistics Edinburgh. She has written several novels and a number of short stories and won the 2009 Sawiris Foundation Literary Prize for Young Writers for her novel Dr. Hanaa. While a substantial amount of her fiction has yet to be translated into English, her novel The Pistachio Seller was published by Syracuse University Press in 2009, and won the 2009 King Fahd Center for Middle East and Islamic Studies Translation of Arabic Literature Award. Bassiouney also won Naguib Mahfouz Award from Egypt's Supreme Council for Culture in the best Egyptian novel category for her best selling novel, Sons of the People: The Mamluk Trilogy. She was also the winner of the National Prize for Excellence in Literature of the year 2022 from the Egyptian Ministry of Culture. Bassiouney won the Sheikh Zaid Literature Award for her novel Al Halwani: The Fatimid Trilogy in 2024. Reem Bassiouney is the first Egyptian woman to earn her MA (1998) and PhD (2002) in linguistics from Oxford University in the UK, the first linguist to write a book on Arabic sociolinguistics in 2009, titled ""Arabic Sociolinguistics” and covering topics such as gender, variation, politics, language policy, code switching, and diglossia, and the first woman to win the Naguib Mahfouz Literature Award from Egypt's Supreme Council for Culture in 2020."
Reem Maged,female,Egypt,writer,1974,,,"Reem Maged is an Egyptian journalist and former host of the popular Baladna bel Masry talk show on Egyptian ONTV. Maged's popularity and renown have dramatically increased due to her critical coverage of political events since the 2011 Egyptian revolution, as well as her hosting of individuals on her show that are critical of the military Supreme Council of the Armed Forces, or SCAF, that has ruled Egypt since the resignation of Hosni Mubarak. She has been described as ""Egypt’s best and arguably most vocal [female voice] in delivering the true happenings to the country on a nightly basis."" Maged stopped presenting the show in 2013 and in 2014 joined a hunger strike campaign in solidarity with political prisoners."
Reem Maged,female,Egypt,journalist,1974,,,"Reem Maged is an Egyptian journalist and former host of the popular Baladna bel Masry talk show on Egyptian ONTV. Maged's popularity and renown have dramatically increased due to her critical coverage of political events since the 2011 Egyptian revolution, as well as her hosting of individuals on her show that are critical of the military Supreme Council of the Armed Forces, or SCAF, that has ruled Egypt since the resignation of Hosni Mubarak. She has been described as ""Egypt’s best and arguably most vocal [female voice] in delivering the true happenings to the country on a nightly basis."" Maged stopped presenting the show in 2013 and in 2014 joined a hunger strike campaign in solidarity with political prisoners."
Rehab Bassam,female,Egypt,writer,1977,,,"Rehab Bassam, is an Egyptian blogger who rose to fame in 2008 when Dar al Shorouk, one of the most prominent Egyptian publishing houses, published a collection of her blog posts in book form. She is an active blogger since November 2004."
Riad Higazy,male,Egypt,geologist,1919,1967,,"Riad Abdel-Magid Higazy was a leading Egyptian earth scientist and geologist. He headed a number of national research agencies including director of the Egyptian Geological Survey (1956—59), president of the managing councils of the Egyptian General Agency for Mining (1961—65), the Egyptian General Agency for Geological Research and Mining (1965—67), and was briefly Deputy Minister of Industry for Mineral Wealth Affairs (1959—61). The wrinkle ridge Dorsum Higazy on the Moon is named after him."
Rifaat Garrana,male,Egypt,composer,1929,2017,,"Mohamed Garrana Rifaat  was an Egyptian composer of classical music, a member of that nation's second generation of such composers."
Rifaat Garrana,male,Egypt,conductor,1929,2017,,"Mohamed Garrana Rifaat  was an Egyptian composer of classical music, a member of that nation's second generation of such composers."
Rifaat Garrana,male,Egypt,chapelmaster,1929,2017,,"Mohamed Garrana Rifaat  was an Egyptian composer of classical music, a member of that nation's second generation of such composers."
Rifaat Garrana,male,Egypt,musician,1929,2017,,"Mohamed Garrana Rifaat  was an Egyptian composer of classical music, a member of that nation's second generation of such composers."
Roddy Georgeson,male,Egypt,association football coach,1948,,,"Roderick Bruce Georgeson is an Egyptian former footballer, described by football historian Jeff Kent as ""flamboyant"". He scored 107 goals in 429 league games in a 17-year career in the Football League and Scottish Football League. He played for Bo'ness United, Port Vale, Dundee, Raith Rovers, Berwick Rangers, Dunfermline Athletic, Montrose, Meadowbank Thistle, Arniston Rangers, and Penicuik Athletic. He was promoted out of the Second Division with Meadowbank Thistle in 1982–83."
Roddy Georgeson,male,Egypt,association football player,1948,,,"Roderick Bruce Georgeson is an Egyptian former footballer, described by football historian Jeff Kent as ""flamboyant"". He scored 107 goals in 429 league games in a 17-year career in the Football League and Scottish Football League. He played for Bo'ness United, Port Vale, Dundee, Raith Rovers, Berwick Rangers, Dunfermline Athletic, Montrose, Meadowbank Thistle, Arniston Rangers, and Penicuik Athletic. He was promoted out of the Second Division with Meadowbank Thistle in 1982–83."
Sabah Hamamou,female,Egypt,writer,1975,,http://commons.wikimedia.org/wiki/Special:FilePath/Sabah%20Hamamou.jpg,"Sabah Hamamou is an Egyptian journalist, the acting head of business section at Al-Ahram"
Sabah Hamamou,female,Egypt,journalist,1975,,http://commons.wikimedia.org/wiki/Special:FilePath/Sabah%20Hamamou.jpg,"Sabah Hamamou is an Egyptian journalist, the acting head of business section at Al-Ahram"
Sabry Raheel,male,Egypt,association football player,1987,,,Sabri El-Sayed Abdalmonteleb Mayhoub Raheel is an Egyptian professional footballer who plays as a left-back for Egyptian Premier League side Al Ittihad Alexandria. He also played for Al Ahly Zamalek.
Sadek Hilal,male,Egypt,scientist,1930,2000,http://commons.wikimedia.org/wiki/Special:FilePath/Sadek%20Hilal.jpg,Sadek Kamil Hilal was a Columbia University radiologist and one of the most influential researchers in advancing imaging science and radiology in the twentieth century.
Safinaz Kazem,female,Egypt,writer,1937,,,"Safinaz Kazem, also written Safynaz Kazem, is an Egyptian author and literary critic."
Safinaz Kazem,female,Egypt,journalist,1937,,,"Safinaz Kazem, also written Safynaz Kazem, is an Egyptian author and literary critic."
Safinaz Kazem,female,Egypt,literary critic,1937,,,"Safinaz Kazem, also written Safynaz Kazem, is an Egyptian author and literary critic."
Safwat El-Sherif,male,Egypt,politician,1933,2021,,"Mohamed Safwat El Sherif was an Egyptian politician who served as chairman of the State Information Service, minister of information, speaker of the Egyptian Shura Council, and secretary general of the ruling National Democratic Party, and head of the Supreme Press Council."
Safwat Hegazi,male,Egypt,writer,1963,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%81%D9%88%D8%AA%20%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A%20%D9%81%D9%8A%20%D9%85%D9%8A%D8%AF%D8%A7%D9%86%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1.png,"Safwat Hegazi is an Egyptian imam and television preacher who is on the list of ""Individuals banned from the UK for stirring up hatred"". A supporter of Mohamed Morsi, he was arrested after the 2013 Egyptian coup d'état."
Safwat Hegazi,male,Egypt,politician,1963,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%81%D9%88%D8%AA%20%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A%20%D9%81%D9%8A%20%D9%85%D9%8A%D8%AF%D8%A7%D9%86%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1.png,"Safwat Hegazi is an Egyptian imam and television preacher who is on the list of ""Individuals banned from the UK for stirring up hatred"". A supporter of Mohamed Morsi, he was arrested after the 2013 Egyptian coup d'état."
Safwat Hegazi,male,Egypt,imam,1963,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%81%D9%88%D8%AA%20%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A%20%D9%81%D9%8A%20%D9%85%D9%8A%D8%AF%D8%A7%D9%86%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1.png,"Safwat Hegazi is an Egyptian imam and television preacher who is on the list of ""Individuals banned from the UK for stirring up hatred"". A supporter of Mohamed Morsi, he was arrested after the 2013 Egyptian coup d'état."
Safwat Hegazi,male,Egypt,dawah,1963,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%81%D9%88%D8%AA%20%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A%20%D9%81%D9%8A%20%D9%85%D9%8A%D8%AF%D8%A7%D9%86%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1.png,"Safwat Hegazi is an Egyptian imam and television preacher who is on the list of ""Individuals banned from the UK for stirring up hatred"". A supporter of Mohamed Morsi, he was arrested after the 2013 Egyptian coup d'état."
Sahar El Hawari,female,Egypt,association football referee,1958,,,"Sahar El Hawari is a former member of the Parliament of Egypt and a promoter of Women's football in Egypt. Sahar El Hawari became the first female member of the Egyptian Football Association, the first women's referee from North Africa, and a member of FIFA."
Sahar Tawfiq,female,Egypt,writer,1951,,,"Sahar Tawfiq is an Egyptian novelist, short story writer and translator. Born and raised in Cairo, she studied Arabic language and literature at Al-Azhar University. She has worked as a teacher and educationist in both Egypt and Saudi Arabia."
Sahar Tawfiq,female,Egypt,translator,1951,,,"Sahar Tawfiq is an Egyptian novelist, short story writer and translator. Born and raised in Cairo, she studied Arabic language and literature at Al-Azhar University. She has worked as a teacher and educationist in both Egypt and Saudi Arabia."
Sahar Tawfiq,female,Egypt,novelist,1951,,,"Sahar Tawfiq is an Egyptian novelist, short story writer and translator. Born and raised in Cairo, she studied Arabic language and literature at Al-Azhar University. She has worked as a teacher and educationist in both Egypt and Saudi Arabia."
